"aktuelle Probe"	"17"
"Einspannlänge"	832.756	"mm"
"Messlänge"	"nicht bekannt"
"Probenbreite b0"	11.4	"mm"
"Probendicke a0"	0.2	"mm"
"Prüfgeschwindigkeit"	150	"mm/min"
"Vorkraft"	0.2	"N"
"Weg nach Bruch"	5	"mm"
"E-Modul"	1127.12	"N/mm²"
"Dehnung bei Fmax"	306.402	"%"
"Dehnung bei Bruch"	309.236	"%"
"obere Streckgrenze"	"nicht bekannt"
"Kraftmaximum"	37.9483	"N/mm²"
"Bruchkraft"	"nicht bekannt"
"Geschwindigkeit E-Modul"	1	"%L0/min"
"Datum"	"20.02.2008"
"Prüfzeit"	"Standardweg"	"Standardkraft"	"Dehnung"	"Traverse abs."
"s"	"mm"	"N"	"%"	"mm"
133.55	78.8555	61.2623	98.5694	864.031
133.57	78.8684	61.2584	98.5855	864.043
133.59	78.8825	61.2685	98.6031	864.057
133.61	78.8963	61.266	98.6204	864.071
133.63	78.9093	61.2638	98.6366	864.084
133.65	78.9218	61.2732	98.6523	864.097
133.67	78.9351	61.2701	98.6688	864.11
133.69	78.9496	61.2714	98.6869	864.125
133.71	78.9637	61.2759	98.7046	864.139
133.73	78.9766	61.2776	98.7207	864.152
133.75	78.9887	61.2758	98.7358	864.164
133.77	79.0014	61.2792	98.7517	864.176
133.79	79.0155	61.2787	98.7694	864.19
133.81	79.0296	61.2751	98.787	864.205
133.83	79.0429	61.2828	98.8036	864.218
133.85	79.0554	61.2819	98.8193	864.23
133.87	79.0686	61.2823	98.8357	864.244
133.89	79.0829	61.2892	98.8536	864.258
133.91	79.0968	61.2914	98.8709	864.272
133.93	79.1096	61.2919	98.887	864.285
133.95	79.1219	61.2949	98.9024	864.297
133.97	79.1349	61.2975	98.9186	864.31
133.99	79.1492	61.2939	98.9365	864.324
134.01	79.1632	61.3029	98.9541	864.338
134.03	79.1763	61.2989	98.9704	864.351
134.05	79.1886	61.2975	98.9858	864.364
134.07	79.2016	61.3063	99.002	864.377
134.09	79.216	61.3024	99.02	864.391
134.11	79.2302	61.3043	99.0377	864.405
134.13	79.2432	61.3102	99.054	864.418
134.15	79.2556	61.313	99.0695	864.431
134.17	79.2684	61.3055	99.0855	864.443
134.19	79.2825	61.3143	99.1031	864.457
134.21	79.2963	61.3083	99.1204	864.471
134.23	79.3093	61.3066	99.1367	864.484
134.25	79.3219	61.3156	99.1524	864.497
134.27	79.3351	61.3167	99.1689	864.51
134.29	79.3495	61.3157	99.1869	864.525
134.31	79.3638	61.3232	99.2047	864.539
134.33	79.3767	61.3221	99.2208	864.552
134.35	79.3887	61.317	99.2359	864.564
134.37	79.4013	61.3214	99.2517	864.576
134.39	79.4155	61.3214	99.2694	864.59
134.41	79.4296	61.3198	99.2871	864.605
134.43	79.4428	61.3256	99.3036	864.618
134.45	79.4554	61.3251	99.3192	864.63
134.47	79.4685	61.3243	99.3356	864.643
134.49	79.4828	61.3268	99.3535	864.658
134.51	79.4968	61.3251	99.3709	864.672
134.53	79.5096	61.3232	99.387	864.685
134.55	79.5218	61.3282	99.4023	864.697
134.57	79.5348	61.329	99.4186	864.71
134.59	79.5491	61.3293	99.4364	864.724
134.61	79.5632	61.3373	99.454	864.738
134.63	79.5762	61.3355	99.4703	864.751
134.65	79.5886	61.3334	99.4857	864.764
134.67	79.6016	61.3408	99.502	864.777
134.69	79.616	61.3391	99.5199	864.791
134.71	79.6302	61.3387	99.5377	864.805
134.73	79.6433	61.3439	99.5541	864.818
134.75	79.6556	61.3442	99.5695	864.831
134.77	79.6684	61.3413	99.5855	864.843
134.79	79.6825	61.3475	99.6031	864.857
134.81	79.6963	61.3438	99.6204	864.871
134.83	79.7093	61.3464	99.6367	864.884
134.85	79.7219	61.3558	99.6523	864.897
134.87	79.735	61.3546	99.6688	864.91
134.89	79.7495	61.3561	99.6869	864.925
134.91	79.7637	61.3637	99.7047	864.939
134.93	79.7766	61.3596	99.7208	864.952
134.95	79.7886	61.355	99.7358	864.964
134.97	79.8014	61.3605	99.7517	864.976
134.99	79.8155	61.3557	99.7694	864.99
135.01	79.8296	61.3543	99.787	865.005
135.03	79.8428	61.3594	99.8036	865.018
135.05	79.8554	61.3582	99.8193	865.03
135.07	79.8685	61.3579	99.8356	865.044
135.09	79.8828	61.3644	99.8535	865.058
135.11	79.8967	61.3599	99.8709	865.072
135.13	79.9096	61.3616	99.887	865.085
135.15	79.9219	61.369	99.9023	865.097
135.17	79.9349	61.3691	99.9186	865.11
135.19	79.9491	61.3682	99.9364	865.124
135.21	79.9632	61.3784	99.954	865.138
135.23	79.9763	61.379	99.9703	865.151
135.25	79.9887	61.377	99.9859	865.164
135.27	80.0016	61.3834	100.002	865.177
135.29	80.016	61.3828	100.02	865.191
135.31	80.0302	61.3809	100.038	865.205
135.33	80.0432	61.3829	100.054	865.218
135.35	80.0556	61.385	100.069	865.231
135.37	80.0685	61.3811	100.086	865.243
135.39	80.0825	61.3881	100.103	865.258
135.41	80.0964	61.3839	100.12	865.271
135.43	80.1094	61.3859	100.137	865.284
135.45	80.1219	61.3909	100.152	865.297
135.47	80.1351	61.3881	100.169	865.31
135.49	80.1495	61.3858	100.187	865.325
135.51	80.1637	61.3936	100.205	865.339
135.53	80.1766	61.3884	100.221	865.352
135.55	80.1887	61.3839	100.236	865.364
135.57	80.2013	61.3898	100.252	865.376
135.59	80.2154	61.3878	100.269	865.39
135.61	80.2296	61.3851	100.287	865.405
135.63	80.2429	61.3934	100.304	865.418
135.65	80.2554	61.3922	100.319	865.43
135.67	80.2685	61.3933	100.336	865.444
135.69	80.2828	61.3986	100.354	865.458
135.71	80.2968	61.3969	100.371	865.472
135.73	80.3096	61.3963	100.387	865.485
135.75	80.3219	61.4013	100.402	865.497
135.77	80.3349	61.4	100.419	865.51
135.79	80.3491	61.3974	100.436	865.524
135.81	80.3632	61.4049	100.454	865.538
135.83	80.3763	61.4021	100.47	865.551
135.85	80.3886	61.4025	100.486	865.564
135.87	80.4016	61.4077	100.502	865.577
135.89	80.4159	61.4053	100.52	865.591
135.91	80.4301	61.4043	100.538	865.605
135.93	80.4432	61.4085	100.554	865.618
135.95	80.4555	61.406	100.569	865.631
135.97	80.4684	61.4024	100.586	865.643
135.99	80.4825	61.4086	100.603	865.658
136.01	80.4964	61.4032	100.62	865.671
136.03	80.5094	61.4003	100.637	865.684
136.05	80.5219	61.4064	100.652	865.697
136.07	80.535	61.405	100.669	865.71
136.09	80.5495	61.4066	100.687	865.724
136.11	80.5637	61.4138	100.705	865.739
136.13	80.5766	61.4146	100.721	865.752
136.15	80.5887	61.4138	100.736	865.764
136.17	80.6014	61.4188	100.752	865.776
136.19	80.6155	61.4168	100.769	865.79
136.21	80.6296	61.413	100.787	865.805
136.23	80.6428	61.4188	100.803	865.818
136.25	80.6554	61.4143	100.819	865.83
136.27	80.6685	61.4118	100.836	865.844
136.29	80.6828	61.418	100.854	865.858
136.31	80.6968	61.4166	100.871	865.872
136.33	80.7096	61.4138	100.887	865.885
136.35	80.7219	61.4196	100.902	865.897
136.37	80.7348	61.421	100.919	865.91
136.39	80.7491	61.4173	100.936	865.924
136.41	80.7632	61.4257	100.954	865.938
136.43	80.7763	61.4254	100.97	865.951
136.45	80.7887	61.4249	100.986	865.964
136.47	80.8016	61.4337	101.002	865.977
136.49	80.8159	61.4314	101.02	865.991
136.51	80.8301	61.4325	101.038	866.005
136.53	80.8432	61.4381	101.054	866.018
136.55	80.8555	61.4372	101.069	866.03
136.57	80.8684	61.4306	101.085	866.043
136.59	80.8824	61.4392	101.103	866.057
136.61	80.8963	61.435	101.12	866.071
136.63	80.9094	61.4362	101.137	866.084
136.65	80.9219	61.442	101.152	866.097
136.67	80.9351	61.4431	101.169	866.11
136.69	80.9495	61.4423	101.187	866.125
136.71	80.9637	61.448	101.205	866.139
136.73	80.9766	61.4437	101.221	866.152
136.75	80.9886	61.4409	101.236	866.164
136.77	81.0013	61.443	101.252	866.176
136.79	81.0155	61.4384	101.269	866.19
136.81	81.0296	61.4373	101.287	866.205
136.83	81.0428	61.4425	101.304	866.218
136.85	81.0554	61.4411	101.319	866.23
136.87	81.0685	61.4423	101.336	866.244
136.89	81.0829	61.4472	101.354	866.258
136.91	81.0968	61.4441	101.371	866.272
136.93	81.1096	61.4431	101.387	866.285
136.95	81.1219	61.4484	101.402	866.297
136.97	81.1348	61.4481	101.419	866.31
136.99	81.1491	61.4472	101.436	866.324
137.01	81.1632	61.4574	101.454	866.338
137.03	81.1763	61.4553	101.47	866.351
137.05	81.1887	61.4539	101.486	866.364
137.07	81.2016	61.46	101.502	866.377
137.09	81.216	61.4582	101.52	866.391
137.11	81.2302	61.4561	101.538	866.405
137.13	81.2432	61.4613	101.554	866.418
137.15	81.2555	61.4602	101.569	866.431
137.17	81.2684	61.4567	101.586	866.443
137.19	81.2825	61.4641	101.603	866.457
137.21	81.2963	61.4588	101.62	866.471
137.23	81.3093	61.4597	101.637	866.484
137.25	81.3218	61.4687	101.652	866.497
137.27	81.335	61.4668	101.669	866.51
137.29	81.3495	61.466	101.687	866.524
137.31	81.3637	61.473	101.705	866.539
137.33	81.3766	61.4698	101.721	866.552
137.35	81.3887	61.466	101.736	866.564
137.37	81.4014	61.4691	101.752	866.576
137.39	81.4155	61.4707	101.769	866.59
137.41	81.4296	61.4687	101.787	866.605
137.43	81.4428	61.477	101.804	866.618
137.45	81.4554	61.4765	101.819	866.63
137.47	81.4686	61.4798	101.836	866.644
137.49	81.4828	61.4821	101.854	866.658
137.51	81.4967	61.4806	101.871	866.672
137.53	81.5096	61.4812	101.887	866.685
137.55	81.5219	61.485	101.902	866.697
137.57	81.5348	61.4839	101.919	866.71
137.59	81.5491	61.4826	101.936	866.724
137.61	81.5632	61.4925	101.954	866.738
137.63	81.5763	61.4909	101.97	866.751
137.65	81.5886	61.489	101.986	866.764
137.67	81.6016	61.4978	102.002	866.777
137.69	81.6159	61.4959	102.02	866.791
137.71	81.6302	61.4925	102.038	866.805
137.73	81.6432	61.4953	102.054	866.818
137.75	81.6555	61.4955	102.069	866.831
137.77	81.6684	61.4904	102.086	866.843
137.79	81.6825	61.4977	102.103	866.857
137.81	81.6963	61.4948	102.12	866.871
137.83	81.7093	61.4936	102.137	866.884
137.85	81.7219	61.5019	102.152	866.897
137.87	81.7351	61.4991	102.169	866.91
137.89	81.7495	61.4978	102.187	866.925
137.91	81.7637	61.506	102.205	866.939
137.93	81.7766	61.5014	102.221	866.952
137.95	81.7886	61.4986	102.236	866.964
137.97	81.8014	61.5044	102.252	866.976
137.99	81.8155	61.5013	102.269	866.99
138.01	81.8296	61.4991	102.287	867.005
138.03	81.8428	61.5078	102.304	867.018
138.05	81.8554	61.5063	102.319	867.03
138.07	81.8686	61.5069	102.336	867.044
138.09	81.8829	61.5135	102.354	867.058
138.11	81.8968	61.5102	102.371	867.072
138.13	81.9096	61.5085	102.387	867.085
138.15	81.9219	61.5146	102.402	867.097
138.17	81.9349	61.5121	102.419	867.11
138.19	81.9492	61.5099	102.436	867.124
138.21	81.9632	61.5193	102.454	867.138
138.23	81.9763	61.5171	102.47	867.151
138.25	81.9886	61.5133	102.486	867.164
138.27	82.0015	61.5204	102.502	867.177
138.29	82.0159	61.5199	102.52	867.191
138.31	82.0301	61.5177	102.538	867.205
138.33	82.0432	61.5229	102.554	867.218
138.35	82.0555	61.524	102.569	867.23
138.37	82.0684	61.5201	102.586	867.243
138.39	82.0825	61.5268	102.603	867.257
138.41	82.0963	61.5208	102.62	867.271
138.43	82.1092	61.521	102.637	867.284
138.45	82.1218	61.5279	102.652	867.297
138.47	82.135	61.5274	102.669	867.31
138.49	82.1495	61.5255	102.687	867.324
138.51	82.1637	61.5348	102.705	867.339
138.53	82.1767	61.532	102.721	867.352
138.55	82.1887	61.5279	102.736	867.364
138.57	82.2014	61.5327	102.752	867.376
138.59	82.2155	61.5309	102.769	867.39
138.61	82.2296	61.5302	102.787	867.405
138.63	82.2429	61.5376	102.804	867.418
138.65	82.2554	61.5368	102.819	867.43
138.67	82.2686	61.536	102.836	867.444
138.69	82.2829	61.5412	102.854	867.458
138.71	82.2968	61.5365	102.871	867.472
138.73	82.3096	61.5353	102.887	867.485
138.75	82.3219	61.5398	102.902	867.497
138.77	82.3348	61.5375	102.919	867.51
138.79	82.3491	61.5362	102.936	867.524
138.81	82.3632	61.5433	102.954	867.538
138.83	82.3763	61.5403	102.97	867.551
138.85	82.3886	61.5401	102.986	867.564
138.87	82.4015	61.5486	103.002	867.577
138.89	82.4159	61.5462	103.02	867.591
138.91	82.4301	61.5464	103.038	867.605
138.93	82.4432	61.5519	103.054	867.618
138.95	82.4555	61.5508	103.069	867.631
138.97	82.4684	61.548	103.086	867.643
138.99	82.4825	61.5547	103.103	867.658
139.01	82.4964	61.5494	103.12	867.671
139.03	82.5093	61.5481	103.137	867.684
139.05	82.5219	61.5541	103.152	867.697
139.07	82.5351	61.5501	103.169	867.71
139.09	82.5495	61.55	103.187	867.725
139.11	82.5638	61.5563	103.205	867.739
139.13	82.5767	61.5519	103.221	867.752
139.15	82.5887	61.5472	103.236	867.764
139.17	82.6013	61.5514	103.252	867.776
139.19	82.6154	61.5459	103.269	867.79
139.21	82.6296	61.5439	103.287	867.805
139.23	82.6428	61.5517	103.304	867.818
139.25	82.6554	61.5487	103.319	867.83
139.27	82.6686	61.5498	103.336	867.844
139.29	82.6829	61.5556	103.354	867.858
139.31	82.6968	61.5534	103.371	867.872
139.33	82.7096	61.5527	103.387	867.885
139.35	82.7219	61.5578	103.402	867.897
139.37	82.7348	61.5542	103.419	867.91
139.39	82.7491	61.5522	103.436	867.924
139.41	82.7632	61.5586	103.454	867.938
139.43	82.7763	61.5542	103.47	867.951
139.45	82.7887	61.5522	103.486	867.964
139.47	82.8015	61.56	103.502	867.977
139.49	82.8159	61.5567	103.52	867.991
139.51	82.8301	61.5556	103.538	868.005
139.53	82.8432	61.5627	103.554	868.018
139.55	82.8556	61.5622	103.569	868.031
139.57	82.8685	61.5574	103.586	868.043
139.59	82.8825	61.5644	103.603	868.058
139.61	82.8963	61.56	103.62	868.071
139.63	82.9093	61.5586	103.637	868.084
139.65	82.9219	61.5649	103.652	868.097
139.67	82.9351	61.5638	103.669	868.11
139.69	82.9495	61.5611	103.687	868.125
139.71	82.9637	61.5686	103.705	868.139
139.73	82.9766	61.5639	103.721	868.152
139.75	82.9887	61.5603	103.736	868.164
139.77	83.0013	61.5669	103.752	868.176
139.79	83.0155	61.5668	103.769	868.19
139.81	83.0296	61.5622	103.787	868.205
139.83	83.0428	61.5722	103.804	868.218
139.85	83.0554	61.5691	103.819	868.23
139.87	83.0686	61.5685	103.836	868.244
139.89	83.0829	61.5743	103.854	868.258
139.91	83.0967	61.5726	103.871	868.272
139.93	83.1096	61.5697	103.887	868.285
139.95	83.1218	61.5755	103.902	868.297
139.97	83.1348	61.5727	103.919	868.31
139.99	83.1491	61.5671	103.936	868.324
140.01	83.1632	61.5751	103.954	868.338
140.03	83.1763	61.5719	103.97	868.351
140.05	83.1886	61.5721	103.986	868.364
140.07	83.2016	61.5812	104.002	868.377
140.09	83.2159	61.5796	104.02	868.391
140.11	83.2301	61.5799	104.038	868.405
140.13	83.2432	61.5849	104.054	868.418
140.15	83.2555	61.5845	104.069	868.431
140.17	83.2684	61.5799	104.086	868.443
140.19	83.2825	61.5885	104.103	868.457
140.21	83.2963	61.5843	104.12	868.471
140.23	83.3093	61.5846	104.137	868.484
140.25	83.3218	61.5925	104.152	868.497
140.27	83.3351	61.5882	104.169	868.51
140.29	83.3496	61.586	104.187	868.525
140.31	83.3637	61.5918	104.205	868.539
140.33	83.3766	61.5879	104.221	868.552
140.35	83.3887	61.5818	104.236	868.564
140.37	83.4014	61.5876	104.252	868.576
140.39	83.4155	61.5863	104.269	868.59
140.41	83.4296	61.5835	104.287	868.605
140.43	83.4428	61.5887	104.304	868.618
140.45	83.4555	61.587	104.319	868.63
140.47	83.4686	61.5874	104.336	868.644
140.49	83.4829	61.5906	104.354	868.658
140.51	83.4967	61.5892	104.371	868.672
140.53	83.5095	61.5893	104.387	868.684
140.55	83.5219	61.5956	104.402	868.697
140.57	83.5349	61.594	104.419	868.71
140.59	83.5491	61.5937	104.436	868.724
140.61	83.5632	61.6006	104.454	868.738
140.63	83.5763	61.5981	104.47	868.751
140.65	83.5887	61.597	104.486	868.764
140.67	83.6016	61.6025	104.502	868.777
140.69	83.6159	61.6001	104.52	868.791
140.71	83.6302	61.5998	104.538	868.805
140.73	83.6433	61.6026	104.554	868.818
140.75	83.6556	61.6033	104.569	868.831
140.77	83.6684	61.5992	104.586	868.843
140.79	83.6825	61.6053	104.603	868.857
140.81	83.6964	61.6019	104.62	868.871
140.83	83.7093	61.6033	104.637	868.884
140.85	83.7219	61.6097	104.652	868.897
140.87	83.7351	61.6069	104.669	868.91
140.89	83.7496	61.6083	104.687	868.925
140.91	83.7637	61.6146	104.705	868.939
140.93	83.7766	61.6106	104.721	868.952
140.95	83.7887	61.605	104.736	868.964
140.97	83.8014	61.6117	104.752	868.976
140.99	83.8155	61.6064	104.769	868.99
141.01	83.8297	61.6053	104.787	869.005
141.03	83.8429	61.6124	104.804	869.018
141.05	83.8554	61.6119	104.819	869.03
141.07	83.8686	61.6133	104.836	869.044
141.09	83.8828	61.6194	104.854	869.058
141.11	83.8967	61.6149	104.871	869.072
141.13	83.9095	61.6147	104.887	869.085
141.15	83.9219	61.6186	104.902	869.097
141.17	83.9348	61.6164	104.919	869.11
141.19	83.9491	61.616	104.936	869.124
141.21	83.9633	61.626	104.954	869.138
141.23	83.9763	61.6224	104.97	869.151
141.25	83.9887	61.6221	104.986	869.164
141.27	84.0016	61.6298	105.002	869.177
141.29	84.016	61.6269	105.02	869.191
141.31	84.0302	61.6252	105.038	869.205
141.33	84.0432	61.6321	105.054	869.218
141.35	84.0556	61.631	105.069	869.231
141.37	84.0684	61.6255	105.086	869.243
141.39	84.0825	61.6327	105.103	869.257
141.41	84.0964	61.6254	105.12	869.271
141.43	84.1093	61.6258	105.137	869.284
141.45	84.1219	61.6329	105.152	869.297
141.47	84.135	61.631	105.169	869.31
141.49	84.1496	61.6298	105.187	869.325
141.51	84.1638	61.6376	105.205	869.339
141.53	84.1766	61.6351	105.221	869.352
141.55	84.1886	61.6335	105.236	869.364
141.57	84.2013	61.6377	105.252	869.376
141.59	84.2155	61.6363	105.269	869.39
141.61	84.2296	61.6326	105.287	869.405
141.63	84.2429	61.6382	105.304	869.418
141.65	84.2554	61.6332	105.319	869.43
141.67	84.2685	61.6346	105.336	869.444
141.69	84.2828	61.6404	105.354	869.458
141.71	84.2967	61.6392	105.371	869.472
141.73	84.3096	61.6377	105.387	869.485
141.75	84.3219	61.6445	105.402	869.497
141.77	84.3349	61.6418	105.419	869.51
141.79	84.3491	61.6401	105.436	869.524
141.81	84.3632	61.6486	105.454	869.538
141.83	84.3763	61.6453	105.47	869.551
141.85	84.3886	61.6423	105.486	869.564
141.87	84.4016	61.6529	105.502	869.577
141.89	84.4159	61.6484	105.52	869.591
141.91	84.4302	61.65	105.538	869.605
141.93	84.4432	61.6551	105.554	869.618
141.95	84.4555	61.6572	105.569	869.631
141.97	84.4684	61.6504	105.586	869.643
141.99	84.4825	61.6598	105.603	869.658
142.01	84.4963	61.6533	105.62	869.671
142.03	84.5093	61.652	105.637	869.684
142.05	84.5219	61.6597	105.652	869.697
142.07	84.5351	61.6578	105.669	869.71
142.09	84.5495	61.6548	105.687	869.725
142.11	84.5638	61.6623	105.705	869.739
142.13	84.5766	61.6598	105.721	869.752
142.15	84.5887	61.6559	105.736	869.764
142.17	84.6013	61.6608	105.752	869.776
142.19	84.6155	61.6602	105.769	869.79
142.21	84.6296	61.658	105.787	869.805
142.23	84.6429	61.6656	105.804	869.818
142.25	84.6554	61.6631	105.819	869.83
142.27	84.6685	61.6625	105.836	869.844
142.29	84.6828	61.6677	105.854	869.858
142.31	84.6967	61.6642	105.871	869.872
142.33	84.7095	61.663	105.887	869.885
142.35	84.7219	61.6674	105.902	869.897
142.37	84.7348	61.6675	105.919	869.91
142.39	84.7491	61.6647	105.936	869.924
142.41	84.7632	61.6741	105.954	869.938
142.43	84.7763	61.67	105.97	869.951
142.45	84.7886	61.6686	105.986	869.964
142.47	84.8016	61.676	106.002	869.977
142.49	84.8159	61.6717	106.02	869.991
142.51	84.8302	61.6707	106.038	870.005
142.53	84.8432	61.6775	106.054	870.018
142.55	84.8556	61.6768	106.069	870.031
142.57	84.8684	61.6721	106.086	870.043
142.59	84.8825	61.6805	106.103	870.057
142.61	84.8963	61.6754	106.12	870.071
142.63	84.9093	61.6743	106.137	870.084
142.65	84.9219	61.6819	106.152	870.097
142.67	84.935	61.6799	106.169	870.11
142.69	84.9495	61.6793	106.187	870.125
142.71	84.9637	61.6855	106.205	870.139
142.73	84.9766	61.6832	106.221	870.152
142.75	84.9887	61.6799	106.236	870.164
142.77	85.0014	61.6851	106.252	870.176
142.79	85.0155	61.6832	106.269	870.19
142.81	85.0296	61.6801	106.287	870.205
142.83	85.0428	61.6874	106.304	870.218
142.85	85.0554	61.6844	106.319	870.23
142.87	85.0685	61.6857	106.336	870.244
142.89	85.0828	61.6901	106.354	870.258
142.91	85.0967	61.6907	106.371	870.272
142.93	85.1096	61.688	106.387	870.285
142.95	85.1219	61.6957	106.402	870.297
142.97	85.1349	61.6926	106.419	870.31
142.99	85.1491	61.6917	106.436	870.324
143.01	85.1632	61.7003	106.454	870.338
143.03	85.1763	61.7007	106.47	870.351
143.05	85.1886	61.6993	106.486	870.364
143.07	85.2016	61.7079	106.502	870.377
143.09	85.2159	61.7062	106.52	870.391
143.11	85.2302	61.7032	106.538	870.405
143.13	85.2432	61.7079	106.554	870.418
143.15	85.2555	61.7069	106.569	870.431
143.17	85.2684	61.7018	106.586	870.443
143.19	85.2825	61.7095	106.603	870.457
143.21	85.2963	61.7056	106.62	870.471
143.23	85.3093	61.7064	106.637	870.484
143.25	85.3219	61.7152	106.652	870.497
143.27	85.3351	61.715	106.669	870.51
143.29	85.3495	61.7155	106.687	870.525
143.31	85.3637	61.7236	106.705	870.539
143.33	85.3766	61.7169	106.721	870.552
143.35	85.3887	61.7122	106.736	870.564
143.37	85.4014	61.7163	106.752	870.576
143.39	85.4155	61.7131	106.769	870.59
143.41	85.4296	61.7101	106.787	870.605
143.43	85.4428	61.7202	106.804	870.618
143.45	85.4554	61.7175	106.819	870.63
143.47	85.4686	61.7194	106.836	870.644
143.49	85.4829	61.7246	106.854	870.658
143.51	85.4967	61.7225	106.871	870.672
143.53	85.5096	61.7194	106.887	870.685
143.55	85.5219	61.7257	106.902	870.697
143.57	85.5349	61.7233	106.919	870.71
143.59	85.5491	61.7208	106.936	870.724
143.61	85.5632	61.7294	106.954	870.738
143.63	85.5763	61.7274	106.97	870.751
143.65	85.5887	61.7269	106.986	870.764
143.67	85.6016	61.734	107.002	870.777
143.69	85.6159	61.7304	107.02	870.791
143.71	85.6302	61.7275	107.038	870.805
143.73	85.6432	61.7319	107.054	870.818
143.75	85.6555	61.7321	107.069	870.831
143.77	85.6685	61.7252	107.086	870.843
143.79	85.6825	61.7349	107.103	870.858
143.81	85.6963	61.7324	107.12	870.871
143.83	85.7093	61.7329	107.137	870.884
143.85	85.7219	61.7407	107.152	870.897
143.87	85.7351	61.7404	107.169	870.91
143.89	85.7495	61.7401	107.187	870.925
143.91	85.7637	61.7488	107.205	870.939
143.93	85.7766	61.7471	107.221	870.952
143.95	85.7887	61.7415	107.236	870.964
143.97	85.8014	61.7496	107.252	870.976
143.99	85.8155	61.7456	107.269	870.99
144.01	85.8296	61.7438	107.287	871.005
144.03	85.8428	61.7529	107.303	871.018
144.05	85.8554	61.7512	107.319	871.03
144.07	85.8686	61.7526	107.336	871.044
144.09	85.8829	61.7603	107.354	871.058
144.11	85.8967	61.7565	107.371	871.072
144.13	85.9096	61.7525	107.387	871.085
144.15	85.9219	61.7604	107.402	871.097
144.17	85.9348	61.7575	107.419	871.11
144.19	85.9491	61.7556	107.436	871.124
144.21	85.9632	61.7664	107.454	871.138
144.23	85.9763	61.7678	107.47	871.151
144.25	85.9886	61.7661	107.486	871.164
144.27	86.0016	61.7727	107.502	871.177
144.29	86.0159	61.773	107.52	871.191
144.31	86.0301	61.7702	107.538	871.205
144.33	86.0432	61.773	107.554	871.218
144.35	86.0555	61.773	107.569	871.231
144.37	86.0684	61.7684	107.586	871.243
144.39	86.0825	61.7767	107.603	871.257
144.41	86.0963	61.7722	107.62	871.271
144.43	86.1093	61.7728	107.637	871.284
144.45	86.1219	61.7822	107.652	871.297
144.47	86.1351	61.7816	107.669	871.31
144.49	86.1495	61.7783	107.687	871.324
144.51	86.1637	61.7868	107.705	871.339
144.53	86.1766	61.7841	107.721	871.352
144.55	86.1886	61.7761	107.736	871.364
144.57	86.2013	61.7838	107.752	871.376
144.59	86.2155	61.7791	107.769	871.39
144.61	86.2296	61.7799	107.787	871.405
144.63	86.2429	61.7861	107.804	871.418
144.65	86.2554	61.7871	107.819	871.43
144.67	86.2686	61.7854	107.836	871.444
144.69	86.2829	61.7937	107.854	871.458
144.71	86.2968	61.7879	107.871	871.472
144.73	86.3096	61.7868	107.887	871.485
144.75	86.3219	61.7926	107.902	871.497
144.77	86.3349	61.7908	107.919	871.51
144.79	86.3491	61.7874	107.936	871.524
144.81	86.3632	61.7976	107.954	871.538
144.83	86.3763	61.7974	107.97	871.551
144.85	86.3886	61.7963	107.986	871.564
144.87	86.4015	61.8059	108.002	871.577
144.89	86.4159	61.8057	108.02	871.591
